,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,REPORTED_DATE,GEO_LON,GEO_LAT,NEIGHBORHOOD_ID,MARIJUANA?
399026,2015668640.0,2015670000000000.0,2203,burglary-business-by-force,burglary,11/15/15 5:40,11/15/15 6:50,-104.91454440000001,39.6786333,virginia-village,MARIJUANA
399199,2016318008.0,2016320000000000.0,2303,theft-shoplift,larceny,5/21/16 13:00,5/21/16 20:54,-105.0019381,39.782228100000005,sunnyside,MARIJUANA
399660,2015756859.0,2015760000000000.0,2203,burglary-business-by-force,burglary,12/30/15 22:30,12/31/15 9:10,-104.9937732,39.773224600000006,globeville,MARIJUANA
399690,2015729632.0,2015730000000000.0,1313,assault-simple,other-crimes-against-persons,12/16/15 10:30,12/16/15 14:58,-104.95099979999999,39.771825,clayton,MARIJUANA
400196,2015202896.0,2015200000000000.0,2203,burglary-business-by-force,burglary,4/14/15 5:00,4/14/15 5:27,-104.990645,39.6925797,overland,MARIJUANA
400922,2015282902.0,2015280000000000.0,2203,burglary-business-by-force,burglary,5/23/15 2:20,5/23/15 14:56,-105.0033797,39.7078294,athmar-park,MARIJUANA
401085,201577748.0,201578000000000.0,2203,burglary-business-by-force,burglary,2/9/15 4:00,2/9/15 5:08,-104.99098899999998,39.6804277,overland,MARIJUANA
401561,2017409369.0,2017410000000000.0,2506,forgery-poss-of-forged-ftd,white-collar-crime,6/19/17 23:45,6/22/17 19:27,-104.96097590000001,39.7865526,elyria-swansea,MARIJUANA
401751,2015557911.0,2015560000000000.0,3560,drug-marijuana-sell,drug-alcohol,9/25/15 15:05,9/30/15 17:30,-104.98565990000002,39.7274123,capitol-hill,MARIJUANA
402249,201699991.0,201700000000000.0,2203,burglary-business-by-force,burglary,2/16/16 2:35,2/16/16 17:03,-104.99194009999998,39.7115032,baker,MARIJUANA
402631,2016294990.0,2016290000000000.0,1315,aggravated-assault,aggravated-assault,5/11/16 17:45,5/11/16 18:31,-104.9867285,39.7412312,north-capitol-hill,MARIJUANA
402964,2016605270.0,2016610000000000.0,2203,burglary-business-by-force,burglary,9/21/16 5:00,9/21/16 8:25,-104.9283422,39.74033060000001,south-park-hill,MARIJUANA
404257,2016300518.0,2016300000000000.0,2203,burglary-business-by-force,burglary,5/14/16 0:30,5/14/16 0:55,-104.92983729999999,39.7698851,northeast-park-hill,MARIJUANA
405448,2016212603.0,2016210000000000.0,2506,forgery-poss-of-forged-inst,white-collar-crime,4/6/16 9:37,4/6/16 10:15,-104.96254750000001,39.7398384,cheesman-park,MARIJUANA
406727,2015581791.0,2015580000000000.0,2203,burglary-business-by-force,burglary,10/6/15 2:30,10/6/15 12:40,-104.8852352,39.6548654,hampden,MARIJUANA
406750,2015404577.0,2015400000000000.0,2202,burglary-residence-by-force,burglary,7/17/15 16:00,7/18/15 1:18,-104.9688058,39.7436306,city-park-west,MARIJUANA
406753,2015405306.0,2015410000000000.0,2205,burglary-business-no-force,burglary,7/15/15 5:15,7/18/15 10:52,-104.96381720000001,39.7770177,elyria-swansea,MARIJUANA
406981,2016215438.0,2016220000000000.0,5707,criminal-trespassing,all-other-crimes,4/7/16 12:20,4/7/16 14:39,-104.90752350000001,39.6988834,washington-virginia-vale,MARIJUANA
407245,2016754728.0,2016750000000000.0,2203,burglary-business-by-force,burglary,11/25/16 19:20,11/26/16 2:38,-104.85232909999999,39.783454799999994,montbello,MARIJUANA
407623,2016324309.0,2016320000000000.0,1205,robbery-street,robbery,5/24/16 13:40,5/24/16 14:04,-104.8432301,39.7823859,montbello,MARIJUANA
407832,2016761932.0,2016760000000000.0,2203,burglary-business-by-force,burglary,11/29/16 0:16,11/29/16 17:06,-104.9999953,39.6964441,ruby-hill,MARIJUANA
407967,2016738903.0,2016740000000000.0,2203,burglary-business-by-force,burglary,11/18/16 2:20,11/18/16 12:26,-104.8480437,39.768299299999995,stapleton,MARIJUANA
408099,2017277748.0,2017280000000000.0,2202,burglary-residence-by-force,burglary,4/29/17 2:43,4/29/17 2:47,-105.03963130000001,39.748294,sloan-lake,MARIJUANA
408228,2015530490.0,2015530000000000.0,2999,criminal-mischief-other,public-disorder,9/13/15 1:49,9/13/15 1:54,-105.0131602,39.7622733,highland,MARIJUANA
408372,2016373057.0,2016370000000000.0,2203,burglary-business-by-force,burglary,6/14/16 3:10,6/14/16 12:17,-105.02548700000001,39.7236786,barnum,MARIJUANA
408454,2016171027.0,2016170000000000.0,2203,burglary-business-by-force,burglary,3/18/16 0:36,3/18/16 12:27,-104.9402356,39.6727846,university-hills,MARIJUANA
408617,2015222053.0,2015220000000000.0,2399,theft-other,larceny,4/23/15 14:55,4/23/15 17:11,-105.05287040000002,39.696064,mar-lee,MARIJUANA
409450,2018355278.0,2018360000000000.0,2203,burglary-business-by-force,burglary,5/27/18 2:50,5/27/18 2:57,-104.98721359999999,39.670031200000004,rosedale,MARIJUANA
411366,2014244236.0,2014240000000000.0,2999,criminal-mischief-other,public-disorder,5/14/14 3:45,5/14/14 7:33,-104.9937732,39.773224600000006,globeville,MARIJUANA
412268,2015219242.0,2015220000000000.0,3560,drug-marijuana-sell,drug-alcohol,4/17/15 19:30,4/22/15 7:30,-104.98958259999999,39.743376700000006,cbd,MARIJUANA
412348,2015120690.0,2015120000000000.0,2203,burglary-business-by-force,burglary,3/4/15 2:30,3/4/15 3:43,-104.99036310000001,39.695192,overland,MARIJUANA
412872,2015166508.0,2015170000000000.0,2203,burglary-business-by-force,burglary,3/27/15 5:00,3/27/15 5:49,-104.9414805,39.6882275,cory-merrill,MARIJUANA
413634,2014514047.0,2014510000000000.0,1205,robbery-street,robbery,9/28/14 5:00,9/28/14 5:00,-105.0310104,39.7079264,westwood,MARIJUANA
414393,2014673549.0,2014670000000000.0,1205,robbery-street,robbery,12/20/14 17:30,12/20/14 18:40,-105.024698,39.7178829,valverde,MARIJUANA
414480,2015130256.0,2015130000000000.0,2203,burglary-business-by-force,burglary,3/9/15 5:24,3/9/15 5:42,-104.9871919,39.6836946,platt-park,MARIJUANA
414617,2018355169.0,2018360000000000.0,2205,burglary-business-no-force,burglary,5/27/18 0:37,5/27/18 1:47,-104.99135009999999,39.6909081,overland,MARIJUANA
414941,201431559.0,201432000000000.0,2203,burglary-business-by-force,burglary,1/19/14 3:18,1/19/14 4:18,-104.94161480000001,39.7883731,elyria-swansea,MARIJUANA
415631,2014456212.0,2014460000000000.0,2303,theft-shoplift,larceny,8/29/14 17:30,8/29/14 18:24,-104.98714640000001,39.6797054,platt-park,MARIJUANA
415746,2014259196.0,2014260000000000.0,2205,burglary-business-no-force,burglary,5/21/14 22:00,5/22/14 4:04,-104.98075729999998,39.690411600000004,platt-park,MARIJUANA
415970,2015358720.0,2015360000000000.0,1205,robbery-street,robbery,6/27/15 9:55,6/27/15 10:04,-104.9873914,39.7400591,civic-center,MARIJUANA
416034,2018355310.0,2018360000000000.0,2203,burglary-business-by-force,burglary,5/27/18 3:10,5/27/18 3:16,-104.98712909999999,39.7204951,speer,MARIJUANA
416658,2015233198.0,2015230000000000.0,2203,burglary-business-by-force,burglary,4/29/15 3:08,4/29/15 4:44,-104.99037150000001,39.6950109,overland,MARIJUANA
416951,2014150699.0,2014150000000000.0,2203,burglary-business-by-force,burglary,3/24/14 23:00,3/24/14 23:11,-104.99983390000001,39.7694511,sunnyside,MARIJUANA
418039,2014644518.0,2014640000000000.0,2203,burglary-business-by-force,burglary,12/5/14 2:00,12/5/14 3:00,-105.0154738,39.72190560000001,valverde,MARIJUANA
418966,2018355289.0,2018360000000000.0,2203,burglary-business-by-force,burglary,5/27/18 3:02,5/27/18 3:04,-104.98714640000001,39.6797054,platt-park,MARIJUANA
419088,2014164928.0,2014160000000000.0,3563,drug-marijuana-cultivation,drug-alcohol,4/2/14 15:45,4/3/14 9:51,-104.92194340000002,39.7085994,washington-virginia-vale,MARIJUANA
419227,2014319436.0,2014320000000000.0,2305,theft-items-from-vehicle,theft-from-motor-vehicle,6/22/14 3:28,6/22/14 12:31,-105.01409440000002,39.7588621,highland,MARIJUANA
420356,2015517653.0,2015520000000000.0,2203,burglary-business-by-force,burglary,9/7/15 3:49,9/7/15 7:29,-104.94556029999998,39.7925151,elyria-swansea,MARIJUANA
420408,2015466541.0,2015470000000000.0,1205,robbery-street,robbery,8/15/15 16:30,8/15/15 17:51,-104.99918629999999,39.750552899999995,union-station,MARIJUANA
421476,2014244236.0,2014240000000000.0,2203,burglary-business-by-force,burglary,5/14/14 3:45,5/14/14 7:33,-104.9937732,39.773224600000006,globeville,MARIJUANA
421485,2014399981.0,2014400000000000.0,2399,theft-other,larceny,2/14/14 8:00,8/1/14 16:34,-104.9669143,39.7786624,elyria-swansea,MARIJUANA
421875,2015568265.0,2015570000000000.0,2203,burglary-business-by-force,burglary,9/23/15 7:15,9/30/15 7:47,-104.94161340000001,39.783623799999994,elyria-swansea,MARIJUANA
422124,2014100524.0,2014100000000000.0,2202,burglary-residence-by-force,burglary,2/26/14 6:50,2/26/14 15:24,-105.0412561,39.7853362,regis,MARIJUANA
422150,2014268027.0,2014270000000000.0,2303,theft-shoplift,larceny,5/24/14 13:24,5/26/14 17:50,-104.9779455,39.790865000000004,globeville,MARIJUANA
422481,2014677313.0,2014680000000000.0,1315,aggravated-assault,aggravated-assault,12/22/14 20:20,12/22/14 23:38,-105.03510179999999,39.7094772,westwood,MARIJUANA
422955,2014590350.0,2014590000000000.0,2204,burglary-residence-no-force,burglary,11/5/14 9:00,11/5/14 17:16,-105.0208055,39.790218100000004,chaffee-park,MARIJUANA
423107,2015188568.0,2015190000000000.0,2203,burglary-business-by-force,burglary,4/7/15 2:55,4/7/15 9:15,-104.9631082,39.7882946,elyria-swansea,MARIJUANA
423267,2015448783.0,2015450000000000.0,1315,aggravated-assault,aggravated-assault,8/7/15 14:50,8/7/15 15:53,-104.9146692,39.7399367,montclair,MARIJUANA
424603,2014623271.0,2014620000000000.0,2203,burglary-business-by-force,burglary,11/22/14 23:30,11/23/14 1:37,-104.94213880000001,39.788252,elyria-swansea,MARIJUANA
424641,201535037.0,201535000000000.0,2203,burglary-business-by-force,burglary,1/19/15 5:39,1/19/15 5:39,-104.9505947,39.7404449,city-park,MARIJUANA
425005,2014214477.0,2014210000000000.0,2999,criminal-mischief-other,public-disorder,4/28/14 4:09,4/28/14 14:18,-104.9937732,39.773224600000006,globeville,MARIJUANA
425894,2014576394.0,2014580000000000.0,2399,theft-other,larceny,10/29/14 17:03,10/29/14 19:18,-104.99569170000001,39.747875,cbd,MARIJUANA
426052,2015445728.0,2015450000000000.0,2203,burglary-business-by-force,burglary,8/6/15 2:00,8/6/15 3:07,-104.9898483,39.6941466,overland,MARIJUANA
426054,2015416560.0,2015420000000000.0,2303,theft-shoplift,larceny,7/23/15 19:09,7/23/15 20:16,-104.99763940000001,39.750035700000005,union-station,MARIJUANA
426708,201490337.0,201490000000000.0,1205,robbery-street,robbery,2/20/14 18:50,2/20/14 19:27,-104.80844240000002,39.7859505,gateway-green-valley-ranch,MARIJUANA
427236,2014503819.0,2014500000000000.0,2203,burglary-business-by-force,burglary,9/22/14 17:00,9/23/14 8:36,-105.0198027,39.7246713,valverde,MARIJUANA
427460,2015233175.0,2015230000000000.0,2203,burglary-business-by-force,burglary,4/29/15 2:23,4/29/15 5:35,-105.0084318,39.6964604,ruby-hill,MARIJUANA
427898,201427815.0,201428000000000.0,2203,burglary-business-by-force,burglary,1/17/14 1:05,1/17/14 1:49,-104.987785,39.6793458,overland,MARIJUANA
427919,201414506.0,201415000000000.0,1205,robbery-street,robbery,1/9/14 15:45,1/9/14 16:51,-104.9032377,39.7398216,east-colfax,MARIJUANA
427965,2014351669.0,2014350000000000.0,2203,burglary-business-by-force,burglary,7/8/14 2:53,7/8/14 3:35,-105.0527686,39.6953114,mar-lee,MARIJUANA
428390,2015439974.0,2015440000000000.0,2605,theft-unauth-use-of-ftd,white-collar-crime,5/15/15 15:42,8/3/15 12:28,-105.0246471,39.7217179,valverde,MARIJUANA
429107,2015473421.0,2015470000000000.0,1205,robbery-street,robbery,8/18/15 18:50,8/18/15 20:30,-104.9867285,39.7412312,north-capitol-hill,MARIJUANA
429112,2015530593.0,2015530000000000.0,2203,burglary-business-by-force,burglary,9/13/15 3:10,9/13/15 3:13,-105.05287040000002,39.696064,mar-lee,MARIJUANA
429545,2014597947.0,2014600000000000.0,2308,theft-from-bldg,larceny,11/9/14 13:00,11/9/14 13:31,-104.9432584,39.773630700000005,elyria-swansea,MARIJUANA
429591,2014548257.0,2014550000000000.0,2305,theft-items-from-vehicle,theft-from-motor-vehicle,10/14/14 22:00,10/15/14 15:46,-104.9540637,39.679905100000006,university-park,MARIJUANA
429964,2014169319.0,2014170000000000.0,1205,robbery-street,robbery,4/4/14 17:16,4/4/14 18:59,-104.9764951,39.7573173,five-points,MARIJUANA
430210,2014531764.0,2014530000000000.0,2203,burglary-business-by-force,burglary,10/7/14 1:12,10/7/14 1:12,-104.94230060000001,39.784906400000004,elyria-swansea,MARIJUANA
430280,201452825.0,201453000000000.0,2203,burglary-business-by-force,burglary,1/31/14 0:40,1/31/14 0:47,-104.99864860000001,39.67702070000001,college-view-south-platte,MARIJUANA
430326,201491524.0,201492000000000.0,1313,assault-simple,other-crimes-against-persons,2/21/14 11:40,2/21/14 12:34,-104.96254750000001,39.7398384,cheesman-park,MARIJUANA
430465,2015351236.0,2015350000000000.0,2203,burglary-business-by-force,burglary,6/24/15 1:50,6/24/15 2:37,-104.9631082,39.7882946,elyria-swansea,MARIJUANA
430633,2014234116.0,2014230000000000.0,2399,theft-other,larceny,5/8/14 13:20,5/8/14 13:42,-104.99430659999999,39.746631,cbd,MARIJUANA
430829,2014431628.0,2014430000000000.0,2203,burglary-business-by-force,burglary,8/17/14 5:55,8/17/14 7:52,-105.0522518,39.769074700000004,west-highland,MARIJUANA
430832,2014295824.0,2014300000000000.0,2203,burglary-business-by-force,burglary,6/10/14 2:25,6/10/14 7:42,-104.9091275,39.678068100000004,goldsmith,MARIJUANA
431260,201555357.0,201555000000000.0,5707,criminal-trespassing,all-other-crimes,1/28/15 21:00,1/29/15 7:10,-104.9998105,39.773231200000005,sunnyside,MARIJUANA
431267,2015558049.0,2015560000000000.0,3560,drug-marijuana-sell,drug-alcohol,9/25/15 16:01,9/25/15 17:15,-104.98344879999999,39.6988845,washington-park-west,MARIJUANA
431964,2016148661.0,2016150000000000.0,2202,burglary-residence-by-force,burglary,3/8/16 9:30,3/8/16 18:55,-105.0118053,39.7019431,athmar-park,MARIJUANA
432777,2018372451.0,2018370000000000.0,2203,burglary-business-by-force,burglary,6/3/18 4:00,6/3/18 5:03,-104.9974967,39.7153485,baker,MARIJUANA
432805,2016810351.0,2016810000000000.0,2303,theft-shoplift,larceny,12/21/16 12:00,12/21/16 18:23,-104.98746409999998,39.7087028,washington-park-west,MARIJUANA
433186,2018425109.0,2018430000000000.0,2203,burglary-business-by-force,burglary,6/25/18 4:10,6/25/18 4:30,-105.0203925,39.76944879999999,sunnyside,MARIJUANA
435620,2017359334.0,2017360000000000.0,7399,public-order-crimes-other,all-other-crimes,6/2/17 15:00,6/5/17 12:43,-105.02541070000001,39.7307529,villa-park,MARIJUANA
435714,2017510091.0,2017510000000000.0,2202,burglary-residence-by-force,burglary,8/1/17 7:00,8/1/17 18:45,-105.04475590000001,39.7225771,barnum-west,MARIJUANA
436792,2018387355.0,2018390000000000.0,2203,burglary-business-by-force,burglary,6/8/18 20:46,6/9/18 14:40,-104.94254120000001,39.7846357,elyria-swansea,MARIJUANA
437089,201767448.0,201767000000000.0,2203,burglary-business-by-force,burglary,1/30/17 20:00,1/30/17 21:39,-104.999751,39.678875700000006,college-view-south-platte,MARIJUANA
437489,2018390690.0,2018390000000000.0,2203,burglary-business-by-force,burglary,6/11/18 0:01,6/11/18 0:01,-104.99716470000001,39.694221999999996,ruby-hill,MARIJUANA
438334,2018389043.0,2018390000000000.0,2203,burglary-business-by-force,burglary,6/10/18 4:12,6/10/18 7:59,-105.0144423,39.7343099,lincoln-park,MARIJUANA
438354,2018386742.0,2018390000000000.0,2204,burglary-residence-no-force,burglary,6/9/18 7:30,6/9/18 7:42,-104.89693829999999,39.7545015,stapleton,MARIJUANA
439512,2016692084.0,2016690000000000.0,1202,robbery-business,robbery,10/28/16 18:40,10/28/16 18:42,-104.9982993,39.7204252,baker,MARIJUANA
441055,2014645273.0,2014650000000000.0,1313,assault-simple,other-crimes-against-persons,12/5/14 13:30,12/5/14 13:47,-104.9872685,39.6732078,rosedale,MARIJUANA
441240,2018411491.0,2018410000000000.0,1315,aggravated-assault,aggravated-assault,6/19/18 16:46,6/19/18 16:46,-105.02548700000001,39.7236786,barnum,MARIJUANA
441260,2018410777.0,2018410000000000.0,2999,criminal-mischief-other,public-disorder,6/12/18 8:00,6/19/18 13:44,-104.9959654,39.696932000000004,athmar-park,MARIJUANA
441294,2018424998.0,2018420000000000.0,2999,criminal-mischief-other,public-disorder,6/25/18 1:50,6/25/18 1:50,-104.90266409999998,39.739947799999996,east-colfax,MARIJUANA
441843,2018380186.0,2018380000000000.0,1205,robbery-street,robbery,6/6/18 13:50,6/6/18 15:52,-104.9883656,39.754698299999994,five-points,MARIJUANA
441885,2018389174.0,2018390000000000.0,2203,burglary-business-by-force,burglary,6/10/18 4:12,6/10/18 7:59,-105.0144423,39.7343099,lincoln-park,MARIJUANA
442480,2016175542.0,2016180000000000.0,2203,burglary-business-by-force,burglary,3/19/16 22:27,3/20/16 10:12,-104.97003909999998,39.7776004,elyria-swansea,MARIJUANA
443841,2016405843.0,2016410000000000.0,2203,burglary-business-by-force,burglary,6/28/16 4:30,6/28/16 4:36,-104.9879509,39.6804776,overland,MARIJUANA
443922,2017722453.0,2017720000000000.0,1208,robbery-residence,robbery,10/27/17 20:15,10/27/17 20:40,-104.95971429999999,39.6617186,university,MARIJUANA
444261,2017781073.0,2017780000000000.0,2203,burglary-business-by-force,burglary,11/21/17 2:59,11/21/17 3:39,-104.98721359999999,39.670031200000004,rosedale,MARIJUANA
444279,2017779693.0,2017780000000000.0,1316,threats-to-injure,public-disorder,11/20/17 11:00,11/20/17 15:34,-104.96214450000001,39.7780203,elyria-swansea,MARIJUANA
444484,2017783732.0,2017780000000000.0,2203,burglary-business-by-force,burglary,11/22/17 2:00,11/22/17 9:06,-104.8459901,39.78022429999999,montbello,MARIJUANA
445018,2017779693.0,2017780000000000.0,5707,criminal-trespassing,all-other-crimes,11/20/17 11:00,11/20/17 15:34,-104.96214450000001,39.7780203,elyria-swansea,MARIJUANA
445248,201795670.0,201796000000000.0,2203,burglary-business-by-force,burglary,2/11/17 3:41,2/11/17 4:30,-104.9331598,39.7404308,south-park-hill,MARIJUANA
445456,2017718560.0,2017720000000000.0,2203,burglary-business-by-force,burglary,10/26/17 6:30,10/26/17 7:48,-105.0426097,39.7038679,westwood,MARIJUANA
445524,2017728555.0,2017730000000000.0,2203,burglary-business-by-force,burglary,10/29/17 1:45,10/30/17 14:58,-104.9913436,39.6927776,overland,MARIJUANA
446293,2017711025.0,2017710000000000.0,1208,robbery-residence,robbery,10/23/17 2:20,10/23/17 2:32,-104.8411439,39.7874338,montbello,MARIJUANA
446336,2017745636.0,2017750000000000.0,1316,threats-to-injure,public-disorder,11/6/17 14:08,11/6/17 16:27,-104.9883656,39.754698299999994,five-points,MARIJUANA
446503,2017708304.0,2017710000000000.0,1205,robbery-street,robbery,10/21/17 19:22,10/21/17 19:50,-105.04873459999999,39.699262899999994,westwood,MARIJUANA
446699,2017771887.0,2017770000000000.0,2203,burglary-business-by-force,burglary,11/17/17 3:56,11/17/17 5:26,-105.0203925,39.76944879999999,sunnyside,MARIJUANA
446813,2017500511.0,2017500000000000.0,1202,robbery-business,robbery,7/28/17 21:30,7/28/17 21:31,-104.9271467,39.7399844,hale,MARIJUANA
446976,2017727896.0,2017730000000000.0,2203,burglary-business-by-force,burglary,10/29/17 22:15,10/30/17 14:15,-104.99028090000002,39.6962266,overland,MARIJUANA
447579,2016290985.0,2016290000000000.0,2205,burglary-business-no-force,burglary,5/10/16 0:24,5/10/16 0:31,-105.0528719,39.6919323,mar-lee,MARIJUANA
448562,2017745636.0,2017750000000000.0,1313,assault-simple,other-crimes-against-persons,11/6/17 14:08,11/6/17 16:27,-104.9883656,39.754698299999994,five-points,MARIJUANA
449953,2017723658.0,2017720000000000.0,2203,burglary-business-by-force,burglary,10/28/17 10:10,10/28/17 10:38,-104.9600284,39.782062599999996,elyria-swansea,MARIJUANA
450545,2017302041.0,2017300000000000.0,2399,theft-other,larceny,5/7/17 2:23,5/9/17 13:20,-104.9991013,39.6768112,college-view-south-platte,MARIJUANA
451281,2017791852.0,2017790000000000.0,1205,robbery-street,robbery,11/26/17 12:45,11/26/17 12:50,-105.02864170000001,39.7462437,west-colfax,MARIJUANA
452552,2017751553.0,2017750000000000.0,2203,burglary-business-by-force,burglary,11/9/17 0:56,11/9/17 0:56,-105.0043123,39.73027329999999,lincoln-park,MARIJUANA
452863,2016703787.0,2016700000000000.0,2399,theft-other,larceny,11/2/16 14:09,11/2/16 19:20,-104.91454440000001,39.6786333,virginia-village,MARIJUANA
452932,2014354137.0,2014350000000000.0,1313,assault-simple,other-crimes-against-persons,7/8/14 13:00,7/9/14 14:17,-104.9886405,39.7545595,five-points,MARIJUANA
453584,2017398205.0,2017400000000000.0,2203,burglary-business-by-force,burglary,6/17/17 12:00,6/18/17 8:35,-104.9888902,39.6915097,overland,MARIJUANA
454082,2017759170.0,2017760000000000.0,2203,burglary-business-by-force,burglary,11/12/17 2:30,11/12/17 3:07,-104.94161480000001,39.7883731,elyria-swansea,MARIJUANA
454086,2017759230.0,2017760000000000.0,2203,burglary-business-by-force,burglary,11/12/17 3:20,11/12/17 4:06,-105.0528719,39.6919351,mar-lee,MARIJUANA
455201,2015680633.0,2015680000000000.0,2203,burglary-business-by-force,burglary,11/21/15 2:45,11/21/15 5:02,-104.99751029999999,39.715433700000006,baker,MARIJUANA
455661,2016568628.0,2016570000000000.0,2204,burglary-residence-no-force,burglary,9/4/16 21:30,9/5/16 10:00,-105.05284479999999,39.687257,mar-lee,MARIJUANA
455820,2015610889.0,2015610000000000.0,2203,burglary-business-by-force,burglary,10/19/15 2:40,10/19/15 9:35,-104.9806804,39.7646766,five-points,MARIJUANA
456024,2016644670.0,2016640000000000.0,2203,burglary-business-by-force,burglary,10/8/16 3:45,10/8/16 4:06,-105.00918090000002,39.662017999999996,college-view-south-platte,MARIJUANA
456113,201679518.0,201680000000000.0,2203,burglary-business-by-force,burglary,2/7/16 2:35,2/7/16 2:40,-104.94161480000001,39.7883731,elyria-swansea,MARIJUANA
456405,201571370.0,201571000000000.0,2203,burglary-business-by-force,burglary,2/6/15 4:00,2/6/15 4:29,-105.0146098,39.7522344,jefferson-park,MARIJUANA
456577,2016309089.0,2016310000000000.0,2203,burglary-business-by-force,burglary,5/17/16 15:45,5/18/16 6:03,-104.9998105,39.773231200000005,sunnyside,MARIJUANA
456635,2016492711.0,2016490000000000.0,2203,burglary-business-by-force,burglary,8/4/16 2:00,8/4/16 9:10,-104.84842490000001,39.7889046,montbello,MARIJUANA
457270,2015692242.0,2015690000000000.0,2303,theft-shoplift,larceny,11/27/15 13:15,11/27/15 13:52,-105.0246471,39.7217179,valverde,MARIJUANA
458460,2017103812.0,2017100000000000.0,2308,theft-from-bldg,larceny,2/8/17 14:10,2/14/17 16:15,-104.96097590000001,39.7865526,elyria-swansea,MARIJUANA
459398,2016114594.0,2016110000000000.0,2203,burglary-business-by-force,burglary,2/23/16 2:15,2/23/16 2:43,-104.97881559999999,39.770049,five-points,MARIJUANA
459473,2016575378.0,2016580000000000.0,2203,burglary-business-by-force,burglary,9/8/16 1:15,9/8/16 1:33,-105.01880759999999,39.724101700000006,valverde,MARIJUANA
460020,2015720013.0,2015720000000000.0,2999,criminal-mischief-other,public-disorder,12/11/15 11:39,12/11/15 13:08,-104.99440200000001,39.752635299999994,union-station,MARIJUANA
460253,2016489864.0,2016490000000000.0,2203,burglary-business-by-force,burglary,8/3/16 1:45,8/3/16 4:41,-104.9631082,39.7882946,elyria-swansea,MARIJUANA
461479,2015645575.0,2015650000000000.0,2203,burglary-business-by-force,burglary,11/4/15 1:11,11/4/15 2:28,-104.9974616,39.6686341,overland,MARIJUANA
461606,2015715589.0,2015720000000000.0,4801,police-resisting-arrest,all-other-crimes,12/9/15 10:45,12/9/15 10:50,-105.0257601,39.6890698,mar-lee,MARIJUANA
461673,2016678007.0,2016680000000000.0,2203,burglary-business-by-force,burglary,10/22/16 22:00,10/22/16 23:45,-104.9631082,39.7882946,elyria-swansea,MARIJUANA
462554,2016646481.0,2016650000000000.0,3563,drug-marijuana-cultivation,drug-alcohol,10/9/16 2:08,10/9/16 2:59,-104.9643817,39.7576196,whittier,MARIJUANA
462952,2016413163.0,2016410000000000.0,2203,burglary-business-by-force,burglary,7/1/16 3:04,7/1/16 4:43,-104.92983729999999,39.7698851,northeast-park-hill,MARIJUANA
463875,2016385249.0,2016390000000000.0,1202,robbery-business,robbery,6/19/16 11:49,6/19/16 11:49,-105.0257001,39.7442168,west-colfax,MARIJUANA
463975,2016415402.0,2016420000000000.0,1205,robbery-street,robbery,7/2/16 2:00,7/2/16 3:35,-104.87820990000002,39.723868200000005,lowry-field,MARIJUANA
464320,2017131638.0,2017130000000000.0,2203,burglary-business-by-force,burglary,2/26/17 3:20,2/26/17 3:58,-104.9874946,39.673384399999996,rosedale,MARIJUANA
465158,2016208004.0,2016210000000000.0,2203,burglary-business-by-force,burglary,4/3/16 14:00,4/4/16 13:34,-104.9976885,39.7148689,baker,MARIJUANA
465450,2016736487.0,2016740000000000.0,2203,burglary-business-by-force,burglary,11/17/16 0:44,11/17/16 4:55,-104.9980321,39.6683346,overland,MARIJUANA
465544,2017696437.0,2017700000000000.0,2203,burglary-business-by-force,burglary,10/17/17 2:24,10/17/17 4:14,-104.97884769999999,39.7700382,five-points,MARIJUANA
465795,201795975.0,201796000000000.0,2203,burglary-business-by-force,burglary,2/11/17 2:45,2/11/17 10:53,-104.89309180000001,39.7403133,east-colfax,MARIJUANA
465819,201567134.0,201567000000000.0,2203,burglary-business-by-force,burglary,2/3/15 23:51,2/4/15 0:20,-104.9331598,39.7404308,south-park-hill,MARIJUANA
466015,2016503576.0,2016500000000000.0,2203,burglary-business-by-force,burglary,8/9/16 2:50,8/9/16 6:19,-105.0254818,39.7028968,westwood,MARIJUANA
466057,201690330.0,201690000000000.0,2203,burglary-business-by-force,burglary,2/12/16 0:52,2/12/16 0:58,-105.01287450000001,39.6789857,college-view-south-platte,MARIJUANA
466668,2015664238.0,2015660000000000.0,2999,criminal-mischief-other,public-disorder,11/12/15 20:00,11/13/15 6:28,-104.92151080000001,39.7399403,montclair,MARIJUANA
470502,2017798973.0,2017800000000000.0,3560,drug-marijuana-sell,drug-alcohol,11/29/17 13:00,11/30/17 8:51,-104.93330559999998,39.7404315,south-park-hill,MARIJUANA
